id,tag,value
ebsco_EBSCOhost5html_40,references,"Schuelke‐Leech, B.‐A., & Barry, B. (2017). Philosophical and methodological foundations of text data analytics. In M. Dehmer & F. Emmert‐Streib (Eds.), Frontiers of data science (pp. 145 – 168). Boca Raton, FL : CRC."
ebsco_EBSCOhost5html_40,references,"Schuelke‐Leech, B.‐A., Leech, T. C., Barry, B., & Jordan, S. R. (2018). Ethical dilemmas for engineers in the development of autonomous systems. In IEEE International Symposium on Technology and Society, November 13 th –14th (pp. 1 – 24). Washington, DC : Routledge."
ebsco_EBSCOhost5html_40,references,"Scott, C. (2002). Private regulation of the public sector: A neglected facet of contemporary governance. Journal of Law and Society, 29, 56 – 76."
ebsco_EBSCOhost5html_40,references,"Shoemaker, D. (2011). Attributability, answerability, and accountability: Toward a wider theory of moral responsibility. Ethics, 121, 602 – 632."
ebsco_EBSCOhost5html_40,references,"Stewart, J. (2018, March 20). Tesla's autopilot was involved in another deadly car crash. Wired."
ebsco_EBSCOhost5html_40,references,"Stubbs, M. (1996). Text and corpus analysis: Computer‐assisted study of language and culture. Oxford, UK : Blackwell Publishers."
ebsco_EBSCOhost5html_40,references,"The Economist. (2018). Ethics and autonomous vehicles: A selection from the trolley. In The Economist, October 27th‐November 2nd, pp. 75 – 76. New York, NY : The Economist."
ebsco_EBSCOhost5html_40,references,"Thierer, A. D., & Hagemann, R. (2015). Removing roadblocks to intelligent vehicles and driverless cars. Wake Forest Journal of Law & Policy, 5, 339 – 392."
ebsco_EBSCOhost5html_40,references,"U.S. Department of Transportation. (2016, September). Federal automated vehicles policy: Accelerating the next revolution in roadway safety. Retrieved from https://www.transportation.gov/AV/federal-automated-vehicles-policy-september-2016"
ebsco_EBSCOhost5html_40,references,"U.S. House of Representatives. (2015a, October 21). Examining ways to improve vehicle and roadway safety, House of Representatives, Committee on Energy and Commerce, Subcommittee on Commerce, Manufacturing, and Trade. Retrieved from http://docs.house.gov/meetings/IF/IF17/20151021/104070/HHRG-114-IF17-20151021-SD002.pdf"
ebsco_EBSCOhost5html_40,references,"U.S. House of Representatives. (2015b, June 12). U.S. surface transportation: Technology driving the future, House of Representatives, Committee on Science, Space, and Technology, Subcommittee on Research and Technology. Retrieved from https://www.transportation.gov/content/us-surface-transportation-technology-driving-future"
ebsco_EBSCOhost5html_40,references,U.S. House of Representatives. (2017). House passes bipartisan legislation paving the way for self‐driving cars on America's roads. Retrieved from https://techcrunch.com/2017/09/06/u-s-house-of-representatives-passes-new-bipartisan-self-driving-car-bill/
ebsco_EBSCOhost5html_40,references,"Vogel, D. (2010). The private regulation of global corporate conduct: Achievements and limitations. Business & Society, 49, 68 – 87."
ebsco_EBSCOhost5html_40,references,"Wakabayashi, D. (2018, March 19). Self‐driving Uber car kills pedestrian in Arizona, where robots roam. New York Times."
ebsco_EBSCOhost5html_40,references,"Waterman, R. W., & Meier, K. J. (1998). Principal‐agent models: An expansion? Journal of Public Administration Research and Theory, 8, 173 – 202."
ebsco_EBSCOhost5html_40,references,"Wilson, F. A., & Stimson, J. P. (2008). Trends in fatalities from distracted driving in the United States, 1999–2008. American Journal of Public Health, 100, 2213 – 2219."
ebsco_EBSCOhost5html_40,references,"Winner, L. (2014). Technologies as forms of life. In R. L. Sandler (Ed.), Ethics and emerging technologies (pp. 48 – 60). Cham, Switzerland : Springer."
ebsco_EBSCOhost5html_40,references,"Wolin, S. S. (2016). Politics and vision: Continuity and innovation in Western political thought. Princeton, NJ : Princeton University Press."
ebsco_EBSCOhost5html_40,references,"Woods, D., Dekker, S., Hollnagel, E., Cook, R., Johannesen, L. J., & Sarter, N. B. (2010). Behind human error (2nd ed). Burlington, VT : Ashgate Publishing Ltd."
ebsco_EBSCOhost5html_40,references,"Woods, D. D., & Hollnagel, E. (2006). Prologue: Resilience engineering concepts. In E. Hollnagel, D. D. Woods, & N. Leveson (Eds.), Resilience engineering: Concepts and precepts (pp. 1 – 8). Burlington, VT : Ashgate Publishing Ltd."
ebsco_EBSCOhost5html_41,references,"1  Atkins DC, Rubin TN, Steyvers M, Doeden MA, Baucom BR, Christensen A. Topic models: A novel method for modeling couple and family text data. Journal of Family Psychology. 2012; 26; 5: 816-827"
ebsco_EBSCOhost5html_41,references,"2  Barrington-Leigh C, Escande A. Measuring progress and well-being: A comparative review of indicators. Social Indicators Research. 2018; 135; 3: 893-925"
ebsco_EBSCOhost5html_41,references,"3  Bentham, J. (1843). Principles of the civil code; Principles of penal law. W. Tait."
ebsco_EBSCOhost5html_41,references,"4  Bollen J, Gonçalves B, Ruan G, Mao H. Happiness is assortative in online social networks. Artificial Life. 2011; 17; 3: 237-251"
ebsco_EBSCOhost5html_41,references,"5  Bollen J, Pepe A, Mao H. Modeling public mood and emotion: Twitter sentiment and socio-economic phenomena. Computer Science. 2009; 44; 12: 2365-2370"
ebsco_EBSCOhost5html_41,references,"6  Chen J, Davis DS, Wu K, Dai H. Life satisfaction in urbanizing China: The effect of city size and pathways to urban residency. Cities. 2015; 49: 88-97"
ebsco_EBSCOhost5html_41,references,"7  Chen EE, Wojcik SP. A practical guide to big data research in psychology. Psychological Methods. 2016; 21; 4: 458"
ebsco_EBSCOhost5html_41,references,"8  Ciuccarelli P, Lupi G, Simeone L. Visualizing the data city. 2014: Berlin; Springer: 17-22"
ebsco_EBSCOhost5html_41,references,"9  di Bella E, Leporatti L, Maggino F. Big data and social indicators: Actual trends and new perspectives. Social Indicators Research. 2018; 135; 3: 869-878"
ebsco_EBSCOhost5html_41,references,Diener E. Subjective well-being. Psychological Bulletin. 1984; 95; 3: 542
ebsco_EBSCOhost5html_41,references,"Diener E, Seligman ME. Beyond money: Toward an economy of well-being. Psychological Science in the Public Interest. 2004; 5; 1: 1-31"
ebsco_EBSCOhost5html_41,references,"Diener E, Emmons RA, Larsen RJ, Griffin S. The satisfaction with life scale. Journal of Personality Assessment. 1985; 49; 1: 71"
ebsco_EBSCOhost5html_41,references,"Easterlin, R. A. (1974). Does economic growth improve the human lot? Some empirical evidence. In Nations and households in economic growth (pp. 89–125)."
ebsco_EBSCOhost5html_41,references,Easterlin RA. Will raising the incomes of all increase the happiness of all?. Journal of Economic Behavior and Organization. 1995; 27; 1: 35-47
ebsco_EBSCOhost5html_41,references,Easterlin RA. Income and happiness: Towards a unified theory. Economic Journal. 2001; 111; 473: 465-484
ebsco_EBSCOhost5html_41,references,Easterlin RA. Explaining happiness. Proceedings of the National Academy of Sciences. 2003; 100; 19: 11176-11183
ebsco_EBSCOhost5html_41,references,"Eichstaedt JC, Schwartz HA, Kern ML, Park G, Labarthe DR, Merchant RM. Psychological language on twitter predicts county-level heart disease mortality. Psychological Science. 2015; 26; 2: 159"
ebsco_EBSCOhost5html_41,references,"Evans GW, Lepore SJ, Shejwal BR, Palsane MN. Chronic residential crowding and children's well-being: An ecological perspective. Child Development. 1998; 69; 6: 1514-1523"
ebsco_EBSCOhost5html_41,references,"Groenewegen PP, Van den Berg AE, De Vries S, Verheij RA. Vitamin G: Effects of green space on health, well-being, and social safety. BMC Public Health. 2006; 6; 1: 149"
ebsco_EBSCOhost5html_41,references,"Guite HF, Clark C, Ackrill G. The impact of the physical and urban environment on mental well-being. Public Health. 2006; 120; 12: 1117-1126"
ebsco_EBSCOhost5html_41,references,"Iacus, S. M., Porro, G., Salini, S., & Siletti, E. (2015). Social networks, happiness and health: from sentiment analysis to a multidimensional indicator of subjective well-being. ArXiv preprint arXiv:1512.01569."
ebsco_EBSCOhost5html_41,references,"Inglehart R, Foa R, Peterson C, Welzel C. Development, freedom, and rising happiness: A global perspective (1981–2007). Perspectives on Psychological Science. 2008; 3; 4: 264-285"
ebsco_EBSCOhost5html_41,references,"Jorgensen A, Gobster PH. Shades of green: Measuring the ecology of urban green space in the context of human health and well-being. Nature and Culture. 2010; 5; 3: 338-363"
ebsco_EBSCOhost5html_41,references,"Kahneman D, Krueger AB. Developments in the measurement of subjective well-being. The Journal of Economic Perspectives. 2006; 20; 1: 3-24"
ebsco_EBSCOhost5html_41,references,"Kern ML, Park G, Eichstaedt JC, Schwartz HA, Sap M, Smith LK. Gaining insights from social media language: Methodologies and challenges. Psychol Methods. 2016; 21; 4: 507-525"
ebsco_EBSCOhost5html_41,references,"Kern ML, Waters LE, Adler A, White MA. A multidimensional approach to measuring well-being in students: Application of the PERMA framework. The Journal of Positive Psychology. 2015; 10; 3: 262-271"
ebsco_EBSCOhost5html_41,references,"Knight J, Gunatilaka R. The rural–urban divide in China: Income but not happiness?. The Journal of Development Studies. 2010; 46; 3: 506-534"
ebsco_EBSCOhost5html_41,references,"Krämer NC, Winter S. Impression management 2.0: The relationship of self-esteem, extraversion, self-efficacy, and self-presentation within social networking sites. Journal of Media Psychology: Theories, Methods, and Applications. 2008; 20; 3: 106"
ebsco_EBSCOhost5html_41,references,"Lawless NM, Lucas RE. Predictors of regional well-being: A county level analysis. Social Indicators Research. 2011; 101; 3: 341-357"
ebsco_EBSCOhost5html_41,references,"Lyubomirsky S, Lepper HS. A measure of subjective happiness: preliminary reliability and construct validation. Social Indicators Research. 1999; 46; 2: 137-155"
ebsco_EBSCOhost5html_41,references,"Maas J, Verheij RA, Groenewegen PP, De Vries S, Spreeuwenberg P. Green space, urbanity, and health: how strong is the relation?. Journal of Epidemiology and Community Health. 2006; 60; 7: 587-592"
ebsco_EBSCOhost5html_41,references,Maslow AH. A theory of human motivation. Psychological Review. 1943; 50; 4: 370
ebsco_EBSCOhost5html_41,references,"Norusis MJMJ. SPSS: SPSS for windows, base system user's guide release 6.0. 1993: Chicago; SPSS Inc"
ebsco_EBSCOhost5html_41,references,"O'Connor B, Balasubramanyan R, Routledge BR, Smith NA. From tweets to polls: Linking text sentiment to public opinion time series. ICWSM. 2010; 11; 122–129: 1-2"
ebsco_EBSCOhost5html_41,references,Okulicz-Kozaryn A. Income and well-being across European Provinces. Social Indicators Research. 2012; 106; 2: 371-392
ebsco_EBSCOhost5html_41,references,Okulicz-Kozaryn A. Unhappy metropolis (when American city is too big). Cities. 2017; 61: 144-155
ebsco_EBSCOhost5html_41,references,"Okulicz-Kozaryn A, Valente RR Kapoor I. City life: Glorification, desire, and the unconscious size Fetish. Psychoanalysis and the global. 2017: Lincoln; University of Nebraska Press"
ebsco_EBSCOhost5html_41,references,"Pennebaker JW, Francis ME, Booth RJ. Linguistic inquiry and word count: LIWC 2001. 2001: Mahwa; Lawrence Erlbaum Associates"
ebsco_EBSCOhost5html_41,references,"Pennebaker JW, Mehl MR, Niederhoffer KG. Psychological aspects of natural language use: Our words, our selves. Annual Review of Psychology. 2003; 54; 1: 547-577"
ebsco_EBSCOhost5html_41,references,"Pretty J, Peacock J, Hine R, Sellens M, South N, Griffin M. Green exercise in the UK countryside: Effects on health and psychological well-being, and implications for policy and planning. Journal of Environmental Planning and Management. 2007; 50; 2: 211-231"
ebsco_EBSCOhost5html_41,references,"Rampichini C, Schifini d'Andrea S. A hierarchical ordinal probit model for the analysis of life satisfaction in Italy. Social Indicators Research. 1998; 44; 1: 41-69"
ebsco_EBSCOhost5html_41,references,"Ryan RM, Deci EL. On happiness and human potentials: A review of research on hedonic and eudaimonic well-being. Annual Review of Psychology. 2001; 52; 1: 141-166"
ebsco_EBSCOhost5html_41,references,"Ryan RM, Huta V, Deci EL Delle Fave A. Living well: A self-determination theory perspective on eudaimonia. The exploration of happiness. 2013: Berlin; Springer: 117-139"
ebsco_EBSCOhost5html_41,references,"Ryff CD, Keyes CLM. The structure of psychological well-being revisited. Journal of Personality and Social Psychology. 1995; 69; 4: 719"
ebsco_EBSCOhost5html_41,references,"Schwartz, H. A., Eichstaedt, J. C., Dziurzynski, L., Kern, M. L., Blanco, E., Kosinski, M., et al. (2013a). Toward personality insights from language exploration in social Media. In AAAI spring symposium: analyzing microtext (pp. 72–79)."
ebsco_EBSCOhost5html_41,references,"Schwartz, H. A., Eichstaedt, J. C., Kern, M. L., Dziurzynski, L., Lucas, R. E., Agrawal, M., et al. (2013b). Characterizing geographic variation in well-being using tweets. In ICWSM."
ebsco_EBSCOhost5html_41,references,Seligman ME. Flourish: A visionary new understanding of happiness and well-being. 2012: New York; Simon and Schuster
ebsco_EBSCOhost5html_41,references,Smith A. The theory of moral sentiments. 1790: London; Penguin
ebsco_EBSCOhost5html_41,references,"Thompson CW, Roe J, Aspinall P, Mitchell R, Clow A, Miller D. More green space is linked to less stress in deprived communities: Evidence from salivary cortisol patterns. Landscape and Urban Planning. 2012; 105; 3: 221-229"
ebsco_EBSCOhost5html_41,references,"Van den Berg AE, Maas J, Verheij RA, Groenewegen PP. Green space as a buffer between stressful life events and health. Social Science and Medicine. 2010; 70; 8: 1203-1210"
ebsco_EBSCOhost5html_41,references,"Watson D, Clark LA, Tellegen A. Development and validation of brief measures of positive and negative affect: the PANAS scales. Journal of Personality and Social Psychology. 1988; 54; 6: 1063"
ebsco_EBSCOhost5html_41,references,Weibo. (2017). Weibo's Financial Report of Year 2016. http://weibo.com.
ebsco_EBSCOhost5html_41,references,Węziak-Białowolska D. Quality of life in cities—Empirical evidence in comparative European perspective. Cities. 2016; 58: 87-96
ebsco_EBSCOhost5html_41,references,"Yu B, Kaufmann S, Diermeier D. Classifying party affiliation from political speech. Journal of Information Technology and Politics. 2008; 5; 1: 33-48"
ebsco_EBSCOhost5html_41,references,"Yu F, Peng K, Zheng X. Big data and psychology in China. Chinese Science Bulletin. 2015; 60; 5–6: 520-533"
ebsco_EBSCOhost5html_41,references,Zhanjun X. The development of the revised subjective well-being scale for Chinese citizens (SWBS-CC) and its nationwide norms. Psychological Science. 2008; 31; 6: 1484-1488
ebsco_EBSCOhost5html_41,references,Zhanjun X. A study of the relationship between income and subjective well-being in China. Sociological Studies. 2011; 1: 009
ebsco_EBSCOhost5html_43,references,"Abe, K. (2011). Information, communication and media technology. Sociopedia.isa. https://doi.org/10.1177/205684601141"
ebsco_EBSCOhost5html_43,references,"2  Abel, T. (2015). Cultural transmission in cycles: The production and maintenance of cumulative culture. Journal of Cognition & Culture, 15, 443 – 492. https://doi.org/10.1163/15685373-12342161"
ebsco_EBSCOhost5html_43,references,"3  Acharjya, D. P., & Kauser, A. P. (2016). A survey on big data analytics: Challenges, open research issues and tools. International Journal of Advanced Computer Science and Applications, 7 (2), 511 – 518."
ebsco_EBSCOhost5html_43,references,"4  Adams, P. C. (2011). A taxonomy for communication geography. Progress in Human Geography, 35 (1), 37 – 57. https://doi.org/10.1177/0309132510368451"
ebsco_EBSCOhost5html_43,references,"5  Adams, P. C. (2017). Geographies of media and communication I. Progress in Human Geography, 41 (3), 365 – 374. https://doi.org/10.1177/0309132516628254"
ebsco_EBSCOhost5html_43,references,"6  Adams, P. C., & Jansson, A. (2012). Communication geography: A bridge between disciplines. Communication Theory, 22 (3), 299 – 318. https://doi.org/10.1111/j.1468-2885.2012.01406.x"
ebsco_EBSCOhost5html_43,references,"7  Ahmad, A., Babar, M., Din, S., Khalid, S., Ullah, M. M., Paul, A., ... Min‐Allah, N. (2019). Socio‐cyber network: The potential of cyber‐physical system to define human behaviors using big data analytics. Future Generation Computer Systems, 92, 868 – 878. https://doi.org/10.1016/j.future.2017.12.027"
ebsco_EBSCOhost5html_43,references,"8  Aiello, L. C., & Dunbar, R. I. M. (1993). Neocortex size, group size, and the evolution of language. Current Anthropology, 34, 184 – 193. https://doi.org/10.1086/204160"
ebsco_EBSCOhost5html_43,references,"9  Aladwani, A. M. (2015). Facilitators, characteristics, and impacts of Twitter use: Theoretical analysis and empirical illustration. International Journal of Information Management, 35 (1), 15 – 25. https://doi.org/10.1016/j.ijinfomgt.2014.09.003"
ebsco_EBSCOhost5html_43,references,"Altman, I., & Taylor, D. A. (1973). Social penetration: The development of interpersonal relationships. Oxford, England : Holt, Rinehart & Winston."
ebsco_EBSCOhost5html_43,references,"Andrienko, G., Andrienko, N., Bosch, H., Ertl, T., Fuchs, G., Jankowski, P., & Thom, D. (2013). Thematic patterns in georeferenced tweets through space–time visual analytics. Computing in Science and Engineering, 15 (3), 72 – 82. https://doi.org/10.1109/MCSE.2013.70"
ebsco_EBSCOhost5html_43,references,"Andris, C. (2016). Integrating social network data into GISystems. International Journal of Geographical Information Science, 30 (10), 2009 – 2031. https://doi.org/10.1080/13658816.2016.1153103"
ebsco_EBSCOhost5html_43,references,"Arnaboldi, V., Guazzini, A., & Passarella, A. (2013). Egocentric online social networks: Analysis of key features and prediction of tie strength in Facebook. Computer Communications, 36, 1130 – 1144. https://doi.org/10.1016/j.comcom.2013.03.003"
ebsco_EBSCOhost5html_43,references,"Aslam, A. A., Tsou, M., Spitzberg, B. H., An, L., Gawron, J. M., Gupta, D. K., ... Lindsay, S. (2014). The reliability of tweets as a supplementary method of seasonal influenza surveillance. Journal of Medical Internet Research, 16 (11), e250. https://doi.org/10.2196/jmir.3532"
ebsco_EBSCOhost5html_43,references,"Backstrom, L., Boldi, P., Rosa, M., Ugander, J., & Vigna, S. (2012, May). Four degrees of separation. In Proceedings of the 4th annual ACM web science conference (pp. 33–42). Evanston, IL. Retrieved from: http://arxiv.org/pdf/1111.4570v3.pdf"
ebsco_EBSCOhost5html_43,references,"Backstrom, L., Karrer, B., Marlow, C., & Ugander, J. (2011). The anatomy of the Facebook social graph. CoRR, abs/1111.4503. Retrieved from: arXiv:1111.4503 [cs.SI]"
ebsco_EBSCOhost5html_43,references,"Backstrom, L., Sun, E., & Marlow, C. (2010). Find me if you can: Improving geographical prediction with social and spatial proximity. In Proceedings of the 19th international conference on world wide web (pp. 61–70). https://doi.org/10.1145/1772690.1772698."
ebsco_EBSCOhost5html_43,references,"Bakshy, E., Hofman, J., Mason, W. A., & Watts, D. J. (2011, February). Everyone's an influencer: Quantifying influence on Twitter. In Proceedings of the fourth ACM international conference on web search and data mining (pp. 65–74). Hong Kong, China. https://doi.org/10.1145/1935826.1935845."
ebsco_EBSCOhost5html_43,references,"Ballard, D. I., & McVey, T. (2014). Measure twice, cut once: The temporality of communication design. Journal of Applied Communication Research, 42 (2), 190 – 207. https://doi.org/10.1080/00909882.2013.874571"
ebsco_EBSCOhost5html_43,references,"Ballard, D. I., & Seibold, D. R. (2004). Communication‐related organizational structures and work group temporal experiences: The effects of coordination method, technology type, and feedback cycle on members' construals and enactments of time. Communication Monographs, 71 (1), 1 – 27. https://doi.org/10.1080/03634520410001691474"
ebsco_EBSCOhost5html_43,references,"Baum, W. M. (2013). What counts as behavior? The molar multiscale view. Behavior Analyst, 36 (2), 283 – 293. https://doi.org/10.1007/BF03392315"
ebsco_EBSCOhost5html_43,references,"Bergmann, L., & O'Sullivan, D. (2018). Reimagining GIScience for relational spaces. Canadian Geographer, 62 (1), 7 – 14. https://doi.org/10.1111/cag.12405"
ebsco_EBSCOhost5html_43,references,"Bessi, A., Petroni, F., Vicario, M. D., Zollo, F., Anagnostopoulos, A., Scala, A., ... Quattrociocchi, W. (2016). Homophily and polarization in the age of misinformation. European Physical Journal: Special Topics, 225 (10), 2047 – 2059. https://doi.org/10.1140/epjst/e2015-50319-0"
ebsco_EBSCOhost5html_43,references,"Bhagat, S., Burke, M., Diuk, C., Filiz, I. O., & Edunov, S. (2016, February). Three and a half degrees of separation. Palo Alto, CA : Facebook Inc.. Blog: https://research.fb.com/three-and-a-half-degrees-of-separation/"
ebsco_EBSCOhost5html_43,references,"Bisgin, H., Agarwal, N., & Xu, X. (2012). A study of homophily on social media. World Wide Web, 15, 213 – 232. https://doi.org/10.1007/s11280-011-0143-3"
ebsco_EBSCOhost5html_43,references,"Bohn, A., Buchta, C., Hornik, K., & Mair, P. (2014). Making friends and communicating on Facebook: Implications for the access to social capital. Social Networks, 37, 29 – 41. https://doi.org/10.1016/j.socnet.2013.11.003"
ebsco_EBSCOhost5html_43,references,"Boutyline, A., & Willer, R. (2017). The social structure of political echo chambers: Variation in ideological homophily in online networks. Political Psychology, 38 (3), 551 – 569. https://doi.org/10.1111/pops.12337"
ebsco_EBSCOhost5html_43,references,"Boyd, R. L., & Pennebaker, J. W. (2017). Language‐based personality: A new approach to personality in a digital world. Current Opinion in Behavioral Sciences, 18, 63 – 68. https://doi.org/10.1016/j.cobeha.2017.07.017"
ebsco_EBSCOhost5html_43,references,"Buccafurri, F., Lax, G., & Nocera, A. (2015). A new form of assortativity in online social networks. International Journal of Human‐Computer Studies, 80, 56 – 65. https://doi.org/10.1016/j.ijhcs.2015.03.006"
ebsco_EBSCOhost5html_43,references,"Burke, M., & Kraut, R. (2014, May). Growing closer on Facebook: Changes in tie strength through social network site use. In Proceedings of the SIGCHI conference on human factors in computing systems (CHI 2014, pp. 4187–4196). Toronto, Canada. https://doi.org/10.1145/2556288.2557094."
ebsco_EBSCOhost5html_43,references,"Byrne, D. (1961). Interpersonal attraction and attitude similarity. Journal of Abnormal and Social Psychology, 62 (3), 713 – 715. https://doi.org/10.1037/h0044721"
ebsco_EBSCOhost5html_43,references,"Byrne, D., & Buehler, J. A. (1955). A note on the influence propinquity upon acquaintanceships. Journal of Abnormal Psychology, 51 (1), 147 – 148."
ebsco_EBSCOhost5html_43,references,"Chen, B. Y., Wang, Y., Wang, D., Li, Q., Lam, W. K., & Shaw, S. (2018). Understanding the impacts of human mobility on accessibility using massive mobile phone tracking data. Annals of the American Association of Geographers, 108 (4), 1115 – 1133. https://doi.org/10.1080/24694452.2017.1411244"
ebsco_EBSCOhost5html_43,references,"Chen, B. Y., Yuan, H., Li, Q., Shaw, S., Lam, W. H., & Chen, X. (2016). Spatiotemporal data model for network time geographic analysis in the era of big data. International Journal of Geographical Information Science, 30 (6), 1041 – 1071. https://doi.org/10.1080/13658816.2015.1104317"
ebsco_EBSCOhost5html_43,references,"Chen, J., Pei, T., Shaw, S., Lu, F., Li, M., Cheng, S., ... Zhang, H. (2018). Fine‐grained prediction of urban population using mobile phone location data. International Journal of Geographical Information Science, 32 (9), 1770 – 1786. https://doi.org/10.1080/13658816.2018.1460753"
ebsco_EBSCOhost5html_43,references,"Chen, J., Shaw, S.‐L., Yu, H., Lu, F., Chai, Y., & Jia, Q. (2011). Exploratory data analysis of activity diary data: A space–time GIS approach. Journal of Transport Geography, 19, 394 – 404. https://doi.org/10.1016/j.jtrangeo.2010.11.002"
ebsco_EBSCOhost5html_43,references,"Churchland, P. M. (2007). The engine of reason, the seat of the soul: A philosophical journey into the brain. Cambridge, MA : MIT Press."
ebsco_EBSCOhost5html_43,references,"Ciampaglia, G. L., Flammini, A., & Menczer, F. (2015). The production of information in the attention economy. Scientific Reports, 5 (9452). https://doi.org/10.1038/srep09452"
ebsco_EBSCOhost5html_43,references,"Clark, G. (1992). Space, time and man: A prehistorian's view. New York, NY : Cambridge University Press."
ebsco_EBSCOhost5html_43,references,"Cowan, N. (2001). The magical number 4 in short‐term memory: A reconsideration of mental storage capacity. Behavioral and Brain Sciences, 24 (1), 87 – 185. https://doi.org/10.1017/S0140525X01003922"
ebsco_EBSCOhost5html_43,references,"Crandall, D., Backstrom, L., Cosley, D., Suri, S., Huttenlocher, D., & Kleinberg, J. (2010). Inferring social ties from geographic coincidences. Proceedings of the National Academy of Sciences of the United States of America, 107 (52), 22436 – 22441. https://doi.org/10.1073/pnas.1006155107"
ebsco_EBSCOhost5html_43,references,"Crooks, A., Pfoser, D., Jenkins, A., Croitoru, A., Stefanidis, A., Smith, D., ... Lamprianidis, G. (2015). Crowdsourcing urban form and function. International Journal of Geographical Information Science, 29 (5), 720 – 741. https://doi.org/10.1080/13658816.2014.977905"
ebsco_EBSCOhost5html_43,references,"Daraghmi, E. Y., & Yuan, S.‐M. (2014). We are so close, less than 4 degrees separating you and me! Computers in Human Behavior, 30, 273 – 285. https://doi.org/10.1016/j.chb.2013.09.014"
ebsco_EBSCOhost5html_43,references,"Davis, J. L., & Love, T. P. (2019). Generalizing from social media data: A formal theory approach. Information, Communications Society, 22, 637 – 647. https://doi.org/10.1080/1369118X.2018.1555610"
ebsco_EBSCOhost5html_43,references,"Del Vicario, M., Bessi, A., Zollo, F., Petroni, F., Scala, A., Caldarelli, G., ... Quattrociocchi, W. (2016). The spreading of misinformation online. Proceedings of the National Academy of Sciences of the United States of America, 113 (3), 554 – 559. https://doi.org/10.1073/pnas.1517441113"
ebsco_EBSCOhost5html_43,references,"Djerf‐Pierre, M. (2012). The crowding‐out effect. Journalism Studies, 13 (4), 499 – 516. https://doi.org/10.1080/1461670X.2011.650924"
ebsco_EBSCOhost5html_43,references,"Downs, R. M. (2014). Coming of age in the geospatial revolution: The geographic self re‐defined. Human Development, 57 (1), 35 – 57. https://doi.org/10.1159/000358319"
ebsco_EBSCOhost5html_43,references,"Duck, S., Rutt, D. J., Hurst, M. H., & Strejc, H. (1991). Some evident truths about conversations in everyday relationships: All communications are not created equal. Human Communication Research, 18 (2), 228 – 267. https://doi.org/10.1111/j.1468-2958.1991.tb00545.x"
ebsco_EBSCOhost5html_43,references,"Dunbar, R. I. M. (1992). Neocortex size as a constraint on group size in primates. Journal of Human Evolution, 22 (6), 469 – 493. https://doi.org/10.1016/0047-2484(92)90081-J"
ebsco_EBSCOhost5html_43,references,"Dunbar, R. I. M. (2003). The social brain: Mind, language, and society in evolutionary perspective. Annual Review of Anthropology, 32 (1), 163 – 181. https://doi.org/10.1146/annurev.anthro.32.061002.093158"
ebsco_EBSCOhost5html_43,references,"Dunbar, R. I. M. (2014). The social brain: Psychological underpinnings and implications for the structure of organizations. Current Directions in Psychological Science, 23 (2), 109 – 114. https://doi.org/10.1177/0963721413517118"
ebsco_EBSCOhost5html_43,references,"Dunbar, R. I. M., Arnaboldi, V., Conti, M., & Passarella, A. (2015). The structure of online social networks mirrors those in the offline world. Social Networks, 43, 39 – 47. https://doi.org/10.1016/j.socnet.2015.04.005"
ebsco_EBSCOhost5html_43,references,"Dunbar, R. I. M., & Sosis, R. (2018). Optimising human community sizes. Evolution and Human Behavior, 39, 106 – 111. https://doi.org/10.1016/j.evolhumbehav.2017.11.001"
ebsco_EBSCOhost5html_43,references,"Eichstaedt, J. C., Schwartz, H. A., Kern, M. L., Park, G., Labarthe, D. R., Merchant, R. M., ... Seligman, M. P. (2015). Psychological language on Twitter predicts county‐level heart disease mortality. Psychological Science, 26 (2), 159 – 169. https://doi.org/10.1177/0956797614557867"
ebsco_EBSCOhost5html_43,references,"Eisenstein, J., O'Connor, B., Smith, N. A., & Xing, E. P. (2014). Diffusion of lexical change in social media. PLoS One, 9 (11), e113114. https://doi.org/10.1371/journal.pone"
ebsco_EBSCOhost5html_43,references,"Fehr, E., Fischbacher, U., & Gächter, S. (2002). Strong reciprocity, human cooperation, and the enforcement of social norms. Human Nature, 13 (1), 1 – 25. https://doi.org/10.1007/s12110-002-1012-7"
ebsco_EBSCOhost5html_43,references,"Feng, L., Hu, Y., Li, B., Stanley, H., Havlin, S., & Braunstein, L. A. (2015). Competing for attention in social media under information overload conditions. PLoS One, 10 (7), e0126090. https://doi.org/10.1371/journal.pone.0126090"
ebsco_EBSCOhost5html_43,references,"Ferrara, E., & Yang, Z. (2015). Measuring emotional contagion in social media. PLoS One, 10 (11), e0142390. https://doi.org/:10.1371/journal.pone.0142390"
ebsco_EBSCOhost5html_43,references,"Flanagin, A. J. (2017). Online social influence and the convergence of mass and interpersonal communication. Human Communication Research, 43 (4), 450 – 463. https://doi.org/10.1111/hcre.12116"
ebsco_EBSCOhost5html_43,references,"Fox, J., Osborn, J. L., & Warber, K. M. (2014). Relational dialectics and social networking sites: The role of Facebook in romantic relationship escalation, maintenance, conflict, and dissolution. Computers in Human Behavior, 35, 527 – 534. https://doi.org/10.1016/j.chb.2014.02.031"
ebsco_EBSCOhost5html_43,references,"Friedman, D., & Singh, N. (2004). Negative reciprocity: The coevolution of memes and genes. Evolution and Human Behavior, 25 (3), 155 – 173. https://doi.org/10.1016/j.evolhumbehav.2004.03.002"
