id,reference
journal-article-10.1086_679189.xml,"Jupp, T. C., Celia Roberts, and Jenny Cook-Gumperz. 1982. “Language and Disadvantage: The Hidden Process.” Pp. 232–56 in Language and Social Identity, edited by John Gumperz. New York: Cambridge University Press."
journal-article-10.1086_679189.xml,"Juris, Jeffrey. 2008. Networking Futures: The Movements against Corporate Globalization. Raleigh-Durham, N.C.: Duke University Press."
journal-article-10.1086_679189.xml,"Kameo, Nahoko. 2009. “Empowerment in a Knowledge-Based Workplace: Its Intentions and Consequences.” Master’s thesis. University of California, Los Angeles, Department of Sociology."
journal-article-10.1086_679189.xml,"Katz, Jack. 2001. “From How to Why: On Luminous Description and Causal Inference in Ethnography” (part 1). Ethnography 2 (4): 443–73."
journal-article-10.1086_679189.xml,———. 2002. “From How to Why: On Luminous Description and Causal Inference in Ethnography” (part 2). Ethnography 3 (1): 63–90.
journal-article-10.1086_679189.xml,"Kaufman, Jason. 2002. For the Common Good? American Civic Life and the Golden Age of Fraternity. New York: Oxford University Press."
journal-article-10.1086_679189.xml,"Keane, John. 2009. The Life and Death of Democracy. New York: Simon & Schuster."
journal-article-10.1086_679189.xml,"Keck, Margaret, and Kathryn Sikkink. 1998. Activist beyond Borders. Ithaca, N.Y.: Cornell University Press."
journal-article-10.1086_679189.xml,"Khan, Shamus, and Eric Schneiderhan. 2008. “Reasons and Inclusion: The Foundation of Deliberation.” Sociological Theory 26:1–24."
journal-article-10.1086_679189.xml,"Klatch, Rebecca. 1988. Women of the New Right. Philadelphia: Temple University Press."
journal-article-10.1086_679189.xml,"Kornblum, William. 1974. Blue Collar Community. Chicago: University of Chicago Press."
journal-article-10.1086_679189.xml,"Kretzman, John, and John McKnight. 1993. Building Communities from the Inside Out: A Path toward Finding and Mobilizing a Community’s Assets. Chicago: ACTA Publications."
journal-article-10.1086_679189.xml,"Kunda, Gideon. 1992. Engineering Culture: Control and Commitment in a High-Tech Corporation. Philadelphia: Temple University Press."
journal-article-10.1086_679189.xml,"Lakoff, George. 1987. Women, Fire and Dangerous Things. Chicago: University of Chicago Press."
journal-article-10.1086_679189.xml,"Lamont, Michèle, and Laurent Thévenot, eds. 2000. Rethinking Comparative Cultural Sociology. Repertoires of Evaluation in France and the United States. Cambridge: Cambridge University Press."
journal-article-10.1086_679189.xml,"Laville, Jean-Louis, Benoît Lévesque, and Marguerite Mendell. 2007. The Social Economy: Diverse Approaches and Practices in Europe and Canada. Montreal: Cahiers de l’ARUC-ÉS."
journal-article-10.1086_679189.xml,"Laville, Jean-Louis, and Marthe Nyssens. 2001. Les services sociaux entre associations, état et marché: L’Aide aux personnes âgées. Paris: La Découverte."
journal-article-10.1086_679189.xml,"Lee, Caroline. 2007. “Is There a Place for Private Conversation in Public Dialogue? Comparing Stakeholder Assessments of Informal Communication in Collaborative Regional Planning.” American Journal of Sociology 113:41–96."
journal-article-10.1086_679189.xml,———. 2014. Disciplining Democracy: Public Engagement Experts and the New Participation Economy. Oxford: Oxford University Press.
journal-article-10.1086_679189.xml,"Lichterman, Paul. 1995. “Piecing Together Multicultural Community: Cultural Differences in Community Building among Grass-Roots Environmentalists.” Social Problems 42 (4): 513–34."
journal-article-10.1086_679189.xml,———. 1996. The Search for Political Community: American Activists Reinventing Commitment. New York: Cambridge University Press.
journal-article-10.1086_679189.xml,———. 1999. “Talking Identity in the Public Sphere: Broad Visions and Small Spaces in Sexual Identity Politics.” Theory and Society 28:101–41.
journal-article-10.1086_679189.xml,"———. 2002. “Seeing Structure Happen: Theory-Driven Participant Observation.” Pp. 118–145 in Methods of Social Movement Research, edited by Suzanne Staggenborg and Bert Klandermans. Minneapolis: University of Minnesota Press."
journal-article-10.1086_679189.xml,"———. 2005. Elusive Togetherness: Church Groups Trying to Bridge America’s Divisions. Princeton, N.J.: Princeton University Press."
journal-article-10.1086_679189.xml,———. 2006. “Social Capital or Group Style? Rescuing Tocqueville’s Insights on Civic Engagement.” Theory and Society 35 (5/6): 529–63.
journal-article-10.1086_679189.xml,———. 2008. “Religion and the Construction of Civic Identity.” Americal Sociological Review 73 (February): 83–104.
journal-article-10.1086_679189.xml,———. 2012. “Religion in Public Action: From Actors to Settings.” Sociological Theory 30 (March): 15–36.
journal-article-10.1086_679189.xml,"Lichterman, Paul, and Sebastiano Citroni. 2010. “The Street Is for Giant Tamales and Big Beds: A Pragmatic Comparison of Cultural Organizations in Milan and Los Angeles.” Paper presented at the annual meeting of the International Sociological Association. Goteborg, July."
journal-article-10.1086_679189.xml,"Lichterman, Paul, and Eric Doidy. In press. “Luttes pour le logement à Paris et Los Angeles: Une comparaison des méthodes de politisation.” In Comparaisons franco-américaines, edited by Daniel Sabbagh and Maud Simonet. Rennes: Presses Universitaires de Rennes."
journal-article-10.1086_679189.xml,"Lichterman, Paul, Nicole Esparza, and Christoper Weare. 2014. “Culture and Networks in Everyday Interaction: Ambivalent Ties in a Housing Coalition.” Paper presented at the American Sociological Association annual meeting, San Francisco, August 18."
journal-article-10.1086_679189.xml,"Lichterman, Paul, and Isaac Reed. In press. “Theory and Contrastive Explanation in Ethnography.” Sociological Methods and Research."
journal-article-10.1086_679189.xml,"Livingstone, Sonia, and Peter Lunt. 1994. Talk on Television: Audience Participation and Public Debate. London: Routledge."
journal-article-10.1086_679189.xml,"Lo, Jade, Nina Eliasoph, and Vern Glaser. 2014. “Crafting Consistency from Complexity: Tension-Smoothing Strategies in Everyday Interaction.” Paper presented at the conference “Managing Complexity Within and Across Organizational Boundaries,” Journal of Management Studies and Society for the Advancement of Management Studies, Cambridge, Mass."
journal-article-10.1086_679189.xml,"Luhtakallio, Eeva. 2012. Practicing Democracy: Local Activism and Politics in France and Finland. London: Palgrave."
journal-article-10.1086_679189.xml,"Mann, Michael. 2005. The Dark Side of Democracy: Explaining Ethnic Cleansing. New York: Cambridge University Press."
journal-article-10.1086_679189.xml,"Mansbridge, Jane. 1980. Beyond Adversary Democracy. Chicago: University of Chicago Press."
journal-article-10.1086_679189.xml,"Martens, Kerstin. 2002. “Mission Impossible? Defining Nongovernmental Organizations.” Voluntas: International Journal of Voluntary Associations 13 (3): 271–85."
journal-article-10.1086_679189.xml,"Marwell, Nicole P. 2004. “Privatizing the Welfare State: Nonprofit Community-Based Organizations as Political Actors.” American Sociological Review 69:265–91."
journal-article-10.1086_679189.xml,"McAdam, Doug, and Cynthia Brandt. 2009. “Assessing the Effects of Voluntary Youth Service: The Case of Teach for America.” Social Forces 88 (2): 945–70."
journal-article-10.1086_679189.xml,"McCall, George, and Jerry Simmons. 1978. Identities and Interactions. New York: Free Press."
journal-article-10.1086_679189.xml,"McFarland, Daniel, and Reuben Thomas. 2006. “Bowling Young: How Youth Voluntary Associations Influence Adult Political Participation.” American Sociological Review 71 (3): 401–25."
journal-article-10.1086_679189.xml,"McQuarrie, Michael. 2011. “Nonprofits and the Reconstruction of Urban Governance: Housing Production and Community Development in Cleveland, 1975–2005.” Pp. 237–68 in Politics and Partnerships: The Role of Voluntary Associations in America’s Political Past and Present, edited by Elisabeth Clemens and Doug Guthrie. Chicago: University of Chicago Press."
journal-article-10.1086_679189.xml,"Mead, George Herbert. 1934. Mind, Self, and Society. Chicago: University of Chicago Press."
journal-article-10.1086_679189.xml,"Micheletti, Michele. 2003. Political Virtue and Shopping: Individuals, Consumerism and Collective Action. New York: Palgrave Macmillan."
journal-article-10.1086_679189.xml,"Miller, James. 2012. “Is Democracy Still in the Streets?” Pp. 173–83 in The Occupy Handbook, edited by Janet Byrne. New York: Little, Brown."
journal-article-10.1086_679189.xml,"Minkoff, Debra. 2002. “The Emergence of Hybrid Organizational Forms: Combining Identity-Based Service Provision and Political Activism.” Nonprofit and Voluntary Sector Quarterly 31 (September): 377–401."
journal-article-10.1086_679189.xml,"Minkoff, Debra, and Walter W. Powell. 2006. “Nonprofit Mission: Constancy, Responsiveness, or Deflection?” Pp. 591–611 in The Non-profit Sector: A Research Handbook, 2d ed. Edited by Walter Powell and Richard Steinberg. New Haven, Conn.: Yale University Press."
journal-article-10.1086_679189.xml,"Mische, Ann. 2008. Partisan Politics. Princeton, N.J.: Princeton University Press."
journal-article-10.1086_679189.xml,———. 2014. “Measuring Futures in Action: Projective Grammars in the Rio+20 Debates.” Theory and Society 43:437–64.
journal-article-10.1086_679189.xml,"Mohr, John, Robin Wagner-Pacifici, Ronald Breiger, and Petko Bogdanov. 2013. “Graphing the Grammar of Motives in National Security Strategies: Cultural Analysis, Automated Text Analysis, and the Drama of Global Politics.” Poetics 41:670–700."
journal-article-10.1086_679189.xml,"Moon, Dawne. 2004. God, Sex and Politics. Berkeley and Los Angeles: University of California Press."
journal-article-10.1086_679189.xml,"Moseley, Jennifer. 2012. “Keeping the Lights On: How Government Funding Concerns Drive the Advocacy Agenda of Nonprofit Homeless Service Providers.” Journal of Public Administration Research and Theory (April 4): 2–26."
journal-article-10.1086_679189.xml,"Munkres, Susan. 2003. “Activists for Others? How Privileged People Build Alliance Movements.” Ph.D. dissertation. University of Wisconsin—Madison, Department of Sociology."
journal-article-10.1086_679189.xml,"Mutz, Diana. 2006. “The Workplace as a Context for Cross-Cutting Political Discourse.” Journal of Politics 68 (February): 140–55."
journal-article-10.1086_679189.xml,"Oliver, J. Eric. 2001. Democracy in Suburbia. Princeton, N.J.: Princeton University Press."
journal-article-10.1086_679189.xml,"Polletta, Francesca. 2002. Freedom Is an Endless Meeting: Democracy in American Social Movements. Chicago: University of Chicago Press."
journal-article-10.1086_679189.xml,"Poppendieck, Janet. 1999. Sweet Charity? Emergency Food and the End of Entitlement. New York: Penguin."
journal-article-10.1086_679189.xml,"Putnam, Robert. 1993. Making Democracy Work. Princeton, N.J.: Princeton University Press."
journal-article-10.1086_679189.xml,———. 1995. “Bowling Alone: America’s Declining Social Capital.” Journal of Democracy 6:65–78.
journal-article-10.1086_679189.xml,———. 2000. Bowling Alone. New York: Simon & Schuster.
journal-article-10.1086_679189.xml,"———, ed. 2002. Democracies in Flux: The Evolution of Social Capital in Contemporary Society. New York: Oxford University Press."
journal-article-10.1086_679189.xml,"Ramakrishnan, Karthick S., and Irene Bloemraad, eds. 2008. Civic Hopes and Political Realities: Immigrants, Community Organizations, and Political Engagement. New York: Russell Sage Foundation."
journal-article-10.1086_679189.xml,"Reed, Isaac. 2011. Interpretation and Social Knowledge: On the Use of Theory in the Human Sciences. Chicago: University of Chicago Press."
journal-article-10.1086_679189.xml,"Ripberger, J. T., H. C. Jenkins-Smith, and K. G. Herron. 2011. “How Cultural Orientations Create Shifting National Security Coalitions on Nuclear Weapons and Terrorist Threats in the American Public.” PS: Political Science and Politics 44:715–19."
journal-article-10.1086_679189.xml,"Rose, Fred. 2000. Coalitions across the Class Divide: Lessons from the Labor, Peace, and Environmental Movements. Ithaca, N.Y.: Cornell University Press."
journal-article-10.1086_679189.xml,"Rudrappa, Sharmila. 2004. Ethnic Routes to Becoming American: Indian Immigrants and the Cultures of Citizenship. New Brunswick, N.J.: Rutgers University Press."
journal-article-10.1086_679189.xml,"Salamon, Lester, Wojciech Sokolowski, and Regina List. 2003. Global Civil Society: An Overview. Baltimore: Johns Hopkins Center for Civil Society Studies, Institute for Policy Studies. http://www.jhu.edu@˜ccss."
journal-article-10.1086_679189.xml,"Sampson, Robert, Doug McAdam, Heather MacIndoe, and Simon Weffer-Elizondo. 2005. “Civil Society Reconsidered: The Durable Nature and Community Structure of Collective Civic Action.” American Journal of Sociology 111 (3): 673–714."
journal-article-10.1086_679189.xml,"Sampson, Steven. 1996. “The Social Life of Projects: Importing Civil Society to Albania.” Pp. 127–42 in Civil Society: Challenging Western Models, edited by Chris Hann and Elizabeth Dunn. New York: Routledge."
