id,tag,value
journal-article-10.2307_44176033,year,2017
journal-article-10.2307_44214790,year,2015
journal-article-10.2307_44245486,year,2016
journal-article-10.2307_44245500,year,2016
journal-article-10.2307_44245534,year,2017
journal-article-10.2307_44252648,year,2017
journal-article-10.2307_44254189,year,2015
journal-article-10.2307_44282479,year,2016
journal-article-10.2307_44282614,year,2012
journal-article-10.2307_44289444,year,2015
journal-article-10.2307_44289447,year,2015
journal-article-10.2307_44289457,year,2015
journal-article-10.2307_44289458,year,2015
journal-article-10.2307_44318615,year,2012
journal-article-10.2307_44318815,year,2014
journal-article-10.2307_44318818,year,2014
journal-article-10.2307_44469359,year,2017
journal-article-10.2307_44471268,year,2014
journal-article-10.2307_44504726,year,2017
journal-article-10.2307_44510048,year,2016
journal-article-10.2307_44631284,year,2016
journal-article-10.2307_44631538,year,2016
journal-article-10.2307_44687753,year,2017
journal-article-10.2307_44713549,year,2015
journal-article-10.2307_44737762,year,2015
journal-article-10.2307_44744634,year,2015
journal-article-10.2307_44744738,year,2016
journal-article-10.2307_44744739,year,2016
journal-article-10.2307_44779932,year,2017
journal-article-10.2307_44842734,year,2016
journal-article-10.2307_44979836,year,2016
journal-article-10.2307_45048145,year,2014
journal-article-10.2307_45048146,year,2014
journal-article-10.2307_45048153,year,2014
journal-article-10.2307_45048761,year,2014
journal-article-10.2307_45180505,year,2016
journal-article-10.2307_45180566,year,2016
journal-article-10.2307_48544317,year,2019
journal-article-10.2307_48550354,year,2013
journal-article-10.2307_48551802,year,2015
journal-article-10.2307_48573461,year,2015
journal-article-10.2307_48573497,year,2018
journal-article-10.2307_48573561,year,2015
journal-article-10.2307_48573567,year,2015
journal-article-10.2307_48573574,year,2015
journal-article-10.2307_48573588,year,2015
journal-article-10.2307_48573639,year,2020
journal-article-10.2307_48573654,year,2020
journal-article-10.2307_48573697,year,2016
journal-article-10.2307_48573698,year,2016
journal-article-10.2307_48573719,year,2017
journal-article-10.2307_48573727,year,2019
journal-article-10.2307_48573769,year,2019
journal-article-10.2307_48581424,year,2018
journal-article-10.2307_522314,year,1992
journal-article-10.2307_90012075,year,2015
journal-article-10.2307_90012118,year,2016
journal-article-10.2307_90012152,year,2016
journal-article-10.2307_90012597,year,2016
journal-article-10.2307_90012598,year,2016
journal-article-10.2307_90017877,year,2016
journal-article-10.2307_90017888,year,2016
journal-article-10.2307_90018231,year,2017
journal-article-10.2307_90021005,year,2018
journal-article-10.2307_90022979,year,2018
journal-article-10.2307_canajsocicahican.38.4.669,year,2013
journal-article-10.2307_deveandsoci.44.1.143,year,2015
journal-article-10.2307_insipent.26.19.13,year,2010
journal-article-10.2307_insipent.28.12.10,year,2012
journal-article-10.2307_insipent.28.12.11,year,2012
journal-article-10.2307_insipent.29.42.09,year,2013
journal-article-10.2307_insipent.29.42.10,year,2013
journal-article-10.2307_insipent.30.36.06,year,2014
journal-article-10.2307_insipent.30.47.04,year,2014
journal-article-10.2307_insipent.30.47.18,year,2014
journal-article-10.2307_insipent.31.1.08,year,2015
journal-article-10.2307_insipent.31.1.09,year,2015
journal-article-10.2307_insipent.31.15.04,year,2015
journal-article-10.2307_insipent.31.15.20,year,2015
journal-article-10.2307_insipent.31.16.01,year,2015
journal-article-10.2307_insipent.31.16.02,year,2015
journal-article-10.2307_insipent.31.16.03,year,2015
journal-article-10.2307_insipent.31.16.04,year,2015
journal-article-10.2307_insipent.31.16.05,year,2015
journal-article-10.2307_insipent.31.16.17,year,2015
journal-article-10.2307_insipent.31.18.01,year,2015
journal-article-10.2307_insipent.31.18.02,year,2015
journal-article-10.2307_insipent.31.18.03,year,2015
journal-article-10.2307_insipent.31.18.04,year,2015
journal-article-10.2307_insipent.31.18.05,year,2015
journal-article-10.2307_insipent.31.18.20,year,2015
journal-article-10.2307_insipent.31.20.14,year,2015
journal-article-10.2307_insipent.31.20.15,year,2015
journal-article-10.2307_insipent.31.20.16,year,2015
journal-article-10.2307_insipent.31.22.12,year,2015
journal-article-10.2307_insipent.31.22.13,year,2015
journal-article-10.2307_insipent.31.26.03,year,2015
journal-article-10.2307_insipent.31.26.09,year,2015
journal-article-10.2307_insipent.31.30.13,year,2015
journal-article-10.2307_insipent.31.30.14,year,2015
journal-article-10.2307_insipent.31.32.01,year,2015
journal-article-10.2307_insipent.31.32.13,year,2015
journal-article-10.2307_insipent.31.32.14,year,2015
journal-article-10.2307_insipent.31.33.07,year,2015
journal-article-10.2307_insipent.31.33.08,year,2015
journal-article-10.2307_insipent.31.37.02,year,2015
journal-article-10.2307_insipent.31.37.12,year,2015
journal-article-10.2307_insipent.31.38.02,year,2015
journal-article-10.2307_insipent.31.38.03,year,2015
journal-article-10.2307_insipent.31.40.08,year,2015
journal-article-10.2307_insipent.31.40.09,year,2015
journal-article-10.2307_insipent.31.41.01,year,2015
journal-article-10.2307_insipent.31.41.15,year,2015
journal-article-10.2307_insipent.31.46.04,year,2015
journal-article-10.2307_insipent.31.46.08,year,2015
journal-article-10.2307_insipent.31.50.24,year,2015
journal-article-10.2307_insipent.31.50.25,year,2015
journal-article-10.2307_insipent.31.7.14,year,2015
journal-article-10.2307_insipent.31.8.07,year,2015
journal-article-10.2307_insipent.31.8.08,year,2015
journal-article-10.2307_insipent.31.8.10,year,2015
journal-article-10.2307_insipent.31.8.11,year,2015
journal-article-10.2307_insipent.32.1.14,year,2016
journal-article-10.2307_insipent.32.12.03,year,2016
journal-article-10.2307_insipent.32.12.04,year,2016
journal-article-10.2307_insipent.32.19.04,year,2016
journal-article-10.2307_insipent.32.19.16,year,2016
journal-article-10.2307_insipent.32.34.02,year,2016
journal-article-10.2307_insipent.32.34.03,year,2016
journal-article-10.2307_insipent.32.35.04,year,2016
journal-article-10.2307_insipent.32.35.09,year,2016
journal-article-10.2307_insipent.32.35.10,year,2016
journal-article-10.2307_insipent.32.37.04,year,2016
journal-article-10.2307_insipent.32.37.08,year,2016
journal-article-10.2307_insipent.32.39.08,year,2016
journal-article-10.2307_insipent.32.39.09,year,2016
journal-article-10.2307_insipent.32.39.10,year,2016
journal-article-10.2307_insipent.32.41.01,year,2016
journal-article-10.2307_insipent.32.41.04,year,2016
journal-article-10.2307_insipent.32.41.09,year,2016
journal-article-10.2307_insipent.32.51.03,year,2016
journal-article-10.2307_insipent.32.51.13,year,2016
journal-article-10.2307_insipent.32.6.01,year,2016
journal-article-10.2307_insipent.32.6.10,year,2016
journal-article-10.2307_intesociscierevi.91.2.22,year,2015
journal-article-10.2307_revfranscipoleng.62.5-6.1,year,2012
journal-article-10.2307_revfranscipoleng.65.5-6.71,year,2015
journal-article-10.5305_amerjintelaw.110.3.0425,year,2016
journal-article-10.5325_goodsociety.23.2.0160,year,2014
journal-article-10.5325_utopianstudies.26.1.0256,year,2015
journal-article-10.5325_utopianstudies.26.2.0422,year,2015
journal-article-10.5749_jcritethnstud.2.2.0082,year,2016
journal-article-10.1017_s0022381613000182,titulo,Targeted Campaign Appeals and the Value of Ambiguity
journal-article-10.1086_679189,titulo,"Civic Action $ 1 $ 
            "
journal-article-10.1086_680332,titulo,Big Data Biology: Between Eliminative Inferences and Exploratory Experiments
journal-article-10.1086_682962,titulo,What Is Going on Inside the Arrows? Discovering the Hidden Springs in Causal Models
journal-article-10.1086_683328,titulo,Aspects of Theory-Ladenness in Data-Intensive Science
journal-article-10.1086_684083,titulo,What Counts as Scientific Data? A Relational Framework
journal-article-10.2307_20695317,titulo,"A Chinese World System, Again?"
journal-article-10.2307_23254603,titulo,The Future of Historical Family Demography
journal-article-10.2307_23275440,titulo,Back Matter
journal-article-10.2307_23359639,titulo,Front Matter
journal-article-10.2307_23359641,titulo,Validation: What Big Data Reveal About Survey Misreporting and the Real Electorate
journal-article-10.2307_23526828,titulo,Front Matter
journal-article-10.2307_23526834,titulo,The Rise of Big Data: How It's Changing the Way We Think About the World
journal-article-10.2307_23526900,titulo,Front Matter
journal-article-10.2307_23526901,titulo,CONTRIBUTORS
journal-article-10.2307_23526922,titulo,Back Matter
journal-article-10.2307_23527002,titulo,Back Matter
journal-article-10.2307_23527004,titulo,Front Matter
journal-article-10.2307_23527006,titulo,Google's X-Man: A Conversation With Sebastian Thrun
journal-article-10.2307_23527341,titulo,Books Received
journal-article-10.2307_23527954,titulo,Front Matter
journal-article-10.2307_24017822,titulo,What Do Policymakers Want From Us? Results of a Survey of Current and Former Senior National Security Decision Makers
journal-article-10.2307_24032984,titulo,Learning from the Past and Stepping into the Future: Toward a New Generation of Conflict Prediction
journal-article-10.2307_24033143,titulo,"Developing Sustainable Strategies: Foundations, Method, and Pedagogy"
journal-article-10.2307_24139028,titulo,"Historical Social Research: An International Journal for the Application of Formal Methods to History. Retrospective, 2004-2014"
journal-article-10.2307_24142695,titulo,Front Matter
journal-article-10.2307_24142701,titulo,Opening up to Big Data: Computer-Assisted Analysis of Textual Data in Social Sciences
journal-article-10.2307_24235037,titulo,European Open Data Policy: Challenges and Opportunities
journal-article-10.2307_24311162,titulo,Social Media Censorship in Times of Political Unrest A Social Simulation Experiment with the UK Riots
journal-article-10.2307_24311187,titulo,Reflections on Thirty Years of Methodology and the Next Thirty
journal-article-10.2307_24311189,titulo,"Thirty Years of Survey Methodology / Thirty Years of ""BMS"""
journal-article-10.2307_24311408,titulo,"Methodological Research on ""Sensitive"" Topics: A Decade Review"
journal-article-10.2307_24311574,titulo,Past Meetings/Réunions passées
journal-article-10.2307_24363487,titulo,"Distorted Communication, Unequal Representation: Constituents Communicate Less to Representatives Not of Their Race"
journal-article-10.2307_24371897,titulo,"Race and the 2012 Election: A Post-Racial Society, More Apparent than Real Mini-Symposium"
journal-article-10.2307_24371899,titulo,"Race, Party, and the Consequences of Restricting Early Voting in Florida in the 2012 General Election"
journal-article-10.2307_24371975,titulo,Incorporating Health into Studies of Political Behavior: Evidence for Turnout and Partisanship
journal-article-10.2307_24385612,titulo,Philanthrocapitalism: Solving Public Problems through Private Means
journal-article-10.2307_24426475,titulo,Poverty Mapping: Genealogy of a Term
journal-article-10.2307_24433255,titulo,Sociology and Social Networks
journal-article-10.2307_24433723,titulo,Front Matter
journal-article-10.2307_24433725,titulo,Big Data: Methodological Challenges and Approaches for Sociological Analysis
journal-article-10.2307_24433740,titulo,Back Matter
journal-article-10.2307_24433743,titulo,Class Debate
journal-article-10.2307_24441843,titulo,WHAT IS A DIGITAL OBJECT?
journal-article-10.2307_24442114,titulo,"Editorial: Clear, rigorous and relevant: publishing quantitative research articles in ""Work, employment and society"""
journal-article-10.2307_24461702,titulo,CONTRIBUTORS
journal-article-10.2307_24461704,titulo,"DRONES FOR GOOD: TECHNOLOGICAL INNOVATIONS, SOCIAL MOVEMENTS, AND THE STATE"
journal-article-10.2307_24461715,titulo,THE POSSIBILITY OF GLOBAL DATA SETS
journal-article-10.2307_24467139,titulo,Afterword: Tracing the civic
journal-article-10.2307_24467545,titulo,"LINKING MICRO, MESO AND MACRO"
journal-article-10.2307_24479337,titulo,APPOINTMENTS/PROGRAMMES/ANNOUNCEMENTS
journal-article-10.2307_24480742,titulo,"Spatial Variation in the 'Muslim Vote' in Gujarat and Uttar Pradesh, 2014"
journal-article-10.2307_24481054,titulo,Emergence of India as the World Leader in Computer and Information Services
journal-article-10.2307_24483207,titulo,Front Matter
journal-article-10.2307_24483317,titulo,"Data Minding: A Response to ""Privacy Pragmatism"""
journal-article-10.2307_24483581,titulo,"Privacy Pragmatism: Focus on Data Use, Not Data Collection"
journal-article-10.2307_24483587,titulo,(Mis)leading Indicators: Why Our Economic Numbers Distort Reality
journal-article-10.2307_24483669,titulo,The Precision Agriculture Revolution: Making the Modern Farmer
journal-article-10.2307_24483807,titulo,Front Matter
journal-article-10.2307_24483811,titulo,Will Humans Go the Way of Horses? Labor in the Second Machine Age
journal-article-10.2307_24483812,titulo,Same as It Ever Was: Why the Techno-optimists Are Wrong
journal-article-10.2307_24483813,titulo,The Coming Robot Dystopia: All Too Inhuman
journal-article-10.2307_24483820,titulo,The Decline of International Studies: Why Flying Blind Is Dangerous
journal-article-10.2307_24483912,titulo,Front Matter
journal-article-10.2307_24484902,titulo,Putting Big Data in Context
journal-article-10.2307_24526257,titulo,Triggering the Norms Cascade: Brazil's Initiatives for Curbing Electronic Espionage
journal-article-10.2307_24539825,titulo,Tracing the Trajectory of Skill Learning With a Very Large Sample of Online Game Players
journal-article-10.2307_24540230,titulo,The Death of Politics as a Liberal Art?
journal-article-10.2307_24541786,titulo,Front Matter
journal-article-10.2307_24541804,titulo,Front Matter
journal-article-10.2307_24541844,titulo,Front Matter
journal-article-10.2307_24541845,titulo,"Big Data, Digital Media, and Computational Social Science: Possibilities and Perils"
journal-article-10.2307_24541846,titulo,From Big Data to Knowledge in the Social Sciences
journal-article-10.2307_24541847,titulo,On Building Better Mousetraps and Understanding the Human Condition: Reflections on Big Data in the Social Sciences
journal-article-10.2307_24541848,titulo,"Building Better Models: Prediction, Replication, and Machine Learning in the Social Sciences"
journal-article-10.2307_24541849,titulo,Is Bigger Always Better? Potential Biases of Big Data Derived from Social Network Sites
journal-article-10.2307_24541852,titulo,"Bad News or Mad News? Sentiment Scoring of Negativity, Fear, and Anger in News Content"
journal-article-10.2307_24541853,titulo,Using Supervised Machine Learning to Code Policy Issues: Can Classifiers Generalize across Contexts?
journal-article-10.2307_24541854,titulo,Searching and Clustering Methodologies: Connecting Political Communication Content across Platforms
journal-article-10.2307_24541856,titulo,"Online Fragmentation in Wartime: A Longitudinal Analysis of Tweets about Syria, 2011– 2013"
journal-article-10.2307_24541859,titulo,The Dynamics of Issue Frame Competition in Traditional and Social Media
journal-article-10.2307_24541862,titulo,Automating Open Science for Big Data
journal-article-10.2307_24541863,titulo,Big Data under the Microscope and Brains in Social Context: Integrating Methods from Computational Social Science and Neuroscience
journal-article-10.2307_24541865,titulo,Content Analysis and the Algorithmic Coder: What Computational Social Science Means for Traditional Modes of Media Analysis
journal-article-10.2307_24541866,titulo,Back Matter
journal-article-10.2307_24543502,titulo,Back Matter
journal-article-10.2307_24543552,titulo,Back Matter
journal-article-10.2307_24545949,titulo,THE RAND CONTINUOUS 2012 PRESIDENTIAL ELECTION POLL
journal-article-10.2307_24546000,titulo,PRESIDENTIAL ADDRESS: BORNE OF A RENAISSANCE—A METAMORPHOSIS FOR OUR FUTURE
journal-article-10.2307_24546180,titulo,CODING VOTER TURNOUT RESPONSES IN THE CURRENT POPULATION SURVEY
journal-article-10.2307_24557406,titulo,Using social media to measure foreign policy dynamics: An empirical analysis of the Iranian–Israeli confrontation (2012–13)
journal-article-10.2307_24557408,titulo,From cell phones to conflict? Reflections on the emerging ICT–political conflict research agenda
journal-article-10.2307_24557411,titulo,"50 years of peace research: An introduction to the ""Journal of Peace Research"" anniversary special issue"
journal-article-10.2307_24557414,titulo,Peace through globalization and capitalism? Prospects of two liberal propositions
journal-article-10.2307_24557423,titulo,Data and progress in peace and conflict research
journal-article-10.2307_24557478,titulo,Is peace a missing value or a zero? On selection models in political science
journal-article-10.2307_24562159,titulo,The Uber-All Economy of the Future
journal-article-10.2307_24572845,titulo,Geographic Boundaries as Regression Discontinuities
journal-article-10.2307_24572970,titulo,Estimating Voter Registration Deadline Effects with Web Search Data
journal-article-10.2307_24573066,titulo,Experiments to Reduce the Over-Reporting of Voting: A Pipeline to the Truth
journal-article-10.2307_24573819,titulo,"Chinese Strategic Missile Defense: Will It Happen, And What Would It Mean?"
journal-article-10.2307_24575963,titulo,ANTHROPOLOGY OF AN IDEA: GAMIFICATION
journal-article-10.2307_24576014,titulo,THE GLOBAL CONVERSATION
journal-article-10.2307_24577350,titulo,Front Matter
journal-article-10.2307_24577365,titulo,THE SOCIAL LABORATORY
journal-article-10.2307_24577426,titulo,The Wrong Impression
journal-article-10.2307_24577427,titulo,Gender Is Messy
journal-article-10.2307_24577466,titulo,Disconnected
journal-article-10.2307_24577682,titulo,Front Matter
journal-article-10.2307_24577694,titulo,mappa mundi: Requiem for the Macrosaurus
journal-article-10.2307_24577908,titulo,THE ZHAO METHOD
journal-article-10.2307_24579864,titulo,List of Contributors
journal-article-10.2307_24579865,titulo,"Introduction to the special issue Weber, the press and sociology, then and now"
journal-article-10.2307_24582958,titulo,Tracing the Flow of Policy Ideas in Legislatures: A Text Reuse Approach
journal-article-10.2307_24583053,titulo,Candidates or Districts? Reevaluating the Role of Race in Voter Turnout
journal-article-10.2307_24583064,titulo,Back Matter
journal-article-10.2307_24583171,titulo,Environmental Monitoring in the Making: From Surveying Nature's Resources to Monitoring Nature's Change
journal-article-10.2307_24583173,titulo,One Model to Fit All? The Pursuit of Integrated Earth System Models in GAIM and AIMES
journal-article-10.2307_24590987,titulo,Predictive Modeling to Counter Terrorist Attacks
journal-article-10.2307_24638572,titulo,abstracts
journal-article-10.2307_24643823,titulo,More Equal than We Thought? Using Vote Validation to Better Understand Participation Inequality in the States
journal-article-10.2307_24643860,titulo,Pushing Constitutional Limits in the U.S. States: Legislative Professionalism and Judicial Review of State Laws by the U.S. Supreme Court
journal-article-10.2307_24650927,titulo,Taking Crisis Seriously: Capitalism on Its Way Out
journal-article-10.2307_24702299,titulo,"Discussant Comment on ""Is Tone at the Top Associated with Financial Reporting Aggressiveness?"" by Lorenzo Patelli, Matteo Pedrini"
journal-article-10.2307_24703486,titulo,Information Relevance Model of Customized Privacy for IoT
journal-article-10.2307_24703624,titulo,Getting Respect from a Boss You Respect: How Different Types of Respect Interact to Explain Subordinates' Job Satisfaction as Mediated by Self-Determination
journal-article-10.2307_24703770,titulo,"The Process of Responsibility, Decoupling Point, and Disengagement of Moral and Social Responsibility in Supply Chains: Empirical Findings and Prescriptive Thoughts"
journal-article-10.2307_24704576,titulo,The machine as data: a computational view of emergence and definability
journal-article-10.2307_24709310,titulo,In the shadow of the state: Think tanks and foreign policy in Latin America
journal-article-10.2307_24710571,titulo,q&a: pioneering digital sociology
journal-article-10.2307_24710574,titulo,how i beCAme A soCioGenomiCisT
journal-article-10.2307_24711106,titulo,The Effects of House Bill 1355 on Voter Registration in Florida
journal-article-10.2307_24721428,titulo,Assessing the Activeness of Online Economic Activity of Taiwan’s Internet Users: An Application of the Super-Efficiency Data Envelopment Analysis Model
journal-article-10.2307_24754193,titulo,Is Love (Color) Blind? The Economy of Race among Gay and Straight Daters
journal-article-10.2307_24754273,titulo,Preferences in the Early Stages of Mate Choice
journal-article-10.2307_24754990,titulo,Progression and Verification of Situation Calculus Agents with Bounded Beliefs
journal-article-10.2307_24755116,titulo,Back Matter
journal-article-10.2307_24755765,titulo,Understanding Privacy Online: Development of a Social Contract Approach to Privacy
journal-article-10.2307_24756349,titulo,Tradition and Innovation in Scientists' Research Strategies
journal-article-10.2307_24756357,titulo,Back Matter
journal-article-10.2307_24756400,titulo,From Patrick to John F.: Ethnic Names and Occupational Success in the Last Era of Mass Migration
journal-article-10.2307_24756425,titulo,Positioning Multiraciality in Cyberspace: Treatment of Multiracial Daters in an Online Dating Website
journal-article-10.2307_24756428,titulo,Toward a New Macro-Segregation? Decomposing Segregation within and between Metropolitan Cities and Suburbs
journal-article-10.2307_24758652,titulo,60th Anniversary Essay: How Journals Could Improve Research Practices in Social Science
journal-article-10.2307_24758661,titulo,60th Anniversary Essay: Ruminations on How We Became a Mystery House and How We Might Get Out
journal-article-10.2307_24758666,titulo,Publications Received
journal-article-10.2307_24769952,titulo,Abstracts / RÉSUMÉS
journal-article-10.2307_24787721,titulo,"AFGSC issues strategic plan $ Officials: Nuclear Modernization Needed To Meet Russian, Chinese Threats"
journal-article-10.2307_24787732,titulo,"Hagel pledges 'new resources' $ New Innovation 'Offset' Strategy To Shape Plans, Programs And Budgets"
journal-article-10.2307_24788109,titulo,In recent RFI ... $ MDA Searching For Missile Tracking Follow-Ons From Industry
journal-article-10.2307_24788142,titulo,CRS issues report on future Navy weapons
journal-article-10.2307_24788143,titulo,DOD wants Silicon Valley's help to hunt for nuclear-tipped mobile missiles
journal-article-10.2307_24788408,titulo,Long Range Research And Development Plan Ready For Carter This Month
journal-article-10.2307_24788409,titulo,Air Force: $ Too Soon To Tell The Impact Of Recent SpaceX Launch Failure
journal-article-10.2307_24788410,titulo,Air Force Expects Award For EPS Ground Operations In Late 2017
journal-article-10.2307_24788478,titulo,In terms-of-reference memo ... $ Kendall Commissions Study Of Technologies To Ensure Superiority In 2030
journal-article-10.2307_24788524,titulo,DARPA Intends To Hold Forum On New Breakthrough Technology Initiative
journal-article-10.2307_24788525,titulo,DOD Preps FY-16 'Anomalies' As Congress Stares Down Budget Stalemate
journal-article-10.2307_24788604,titulo,Service may not re-certify GEM-T missiles $ Lawmakers Second-Guess Army On Older Patriot Interceptor Fleet
journal-article-10.2307_24788605,titulo,Aegis Ashore may be equipped with AAW $ House Panel Directs Missile Study On Providing Anti-Air Warfare Capability
journal-article-10.2307_24788616,titulo,Defense Department Continues Big Data Focus With Acquisition Enterprise
journal-article-10.2307_24788720,titulo,DSB outlines recommendations to avoid 'strategic surprise'
journal-article-10.2307_24788738,titulo,"McCain, Thornberry preview FY-17 defense reform agenda"
journal-article-10.2307_24788740,titulo,Defense to benefit as Congress outlines budget deal
journal-article-10.2307_24788996,titulo,Carter unveils new 'Force of the Future' initiatives
journal-article-10.2307_24788997,titulo,Raytheon completes key launch-readiness reviews for GPS OCX
journal-article-10.2307_24789268,titulo,Four Aegis ships with latest software $ State Department OKs Sale Of Aegis Systems For New Japanese Ships
journal-article-10.2307_24789279,titulo,Public release planned this fall $ Finalized Long-Range R&D Plan Now Influencing FY-17 Budget Decisions
journal-article-10.2307_24789468,titulo,"Selva: $ DOD must capitalize on commercial innovation, imaging satellites"
journal-article-10.2307_24789469,titulo,Narrowing Wassenaar Tech Control Likely Outcome Of Upcoming Plenary
journal-article-10.2307_24797814,titulo,'We can service any CAS requirement' $ Schwartz: No Place For Irregular Warfare Planes In General Purpose Fleet
journal-article-10.2307_24797815,titulo,"Findings expected by June $ DARPA, Air Force Assembling Joint Team To Review Failed CPGS Test"
journal-article-10.2307_24797816,titulo,Production expected in 2015 or 2016 $ FAB-T Production Delayed Five Years Due To Synchronization Issues
journal-article-10.2307_24797817,titulo,As ACC works on AOA ... $ Schwartz Orders 'Quick Look' At GMTI Capabilities For POM-12 Build
journal-article-10.2307_24802860,titulo,"Fanning: Price curve must come down $ Industry Told To Back Pentagon Calls For BRAC, Slower Compensation Growth"
journal-article-10.2307_24802861,titulo,AFSPC Chief Reveals Previously Classified SSA Mission Slated For 2014
journal-article-10.2307_24803197,titulo,"Air Force, Navy, industry want change ... $ Government Not Pushing MTCR Changes To Clear More UAS Exports"
journal-article-10.2307_24803207,titulo,Shaffer: $ DOD Cutting Basic Research To Shift Money To Prototyping
journal-article-10.2307_24803343,titulo,Two years after DAPRA demo ... $ DOD Wants Air-To-Air Refueling Capability For Unmanned Aircraft
journal-article-10.2307_24803345,titulo,"Looking at autonomy, 'big data' challenges $ AFOSR Morphing Basic Research Portfolio To Support S&T Priorities"
journal-article-10.2307_24803518,titulo,"Plan in process $ Air Force, DOD To Unveil New Rocket Engine Plan In FY-16 Budget"
journal-article-10.2307_24803526,titulo,"Hagel pledges 'new resources' $ New Innovation 'Offset' Strategy To Shape Plans, Programs And Budgets"
journal-article-10.2307_24803898,titulo,Defense Science Board Outlines How To Avoid 'Strategic Surprise'
journal-article-10.2307_24804091,titulo,Latest update ready for Marine Corps IOC $ Lockheed: 70 Percent Of F-35 Logistics Information Capability Delivered
journal-article-10.2307_24804100,titulo,Long Range Research And Development Plan Ready For Carter This Month
journal-article-10.2307_24804218,titulo,Air Force Looking For Bridge Between Enterprise Systems And Warfighter
journal-article-10.2307_24804219,titulo,GAO: $ FAA-Proposed Small UAS Rule Running Behind Congress' Schedule
journal-article-10.2307_24804409,titulo,AFRL awards Northrop $39 million for laser beam-control system
journal-article-10.2307_24804410,titulo,Pentagon vision of future battlefields sounds alarm on commercial tech
journal-article-10.2307_24804416,titulo,"Selva: $ DOD must capitalize on commercial innovation, imaging satellites"
journal-article-10.2307_24804556,titulo,DIUx working with CYBERCOM to develop tools to pursue cyber adversaries
journal-article-10.2307_24804557,titulo,MDA expands Boeing GBI contract to bolster homeland defense efforts
journal-article-10.2307_24804595,titulo,"AFRL floats $50M for cyber, autonomy advances in unmanned systems"
journal-article-10.2307_24805189,titulo,Carter upgrades fledgling Silicon Valley outreach team
journal-article-10.2307_24805190,titulo,Industry advocates say new proposal on commercial items is 'positive step'
journal-article-10.2307_24812006,titulo,IS CREDIT STATUS A GOOD SIGNAL OF PRODUCTIVITY?
journal-article-10.2307_24836868,titulo,DOD Officials Weigh Program Designed To Shut Out Vendors Deemed Risky
journal-article-10.2307_24836869,titulo,"End-Strength Cuts, War Costs Seen As Pressuring Defense IT Spending"
journal-article-10.2307_24836931,titulo,'We wanted to leave no doubt' $ Lockheed's Joint Light Tactical Vehicle Production Plans Get Green Light
journal-article-10.2307_24836942,titulo,Shaffer: $ DOD Cutting Basic Research To Shift Money To Prototyping
journal-article-10.2307_24837434,titulo,'We can't intercept our way out of this problem' $ Army Ponders What Lies 'Left of Launch' In Missile Defense
journal-article-10.2307_24837435,titulo,"'Desert Owl,' 'Saturn Arch' to become ARL-E systems $ Army Moving Forward With Spy-Plane Upgrades In Fiscal Year 2016"
journal-article-10.2307_24837436,titulo,Needs include big-data analytics $ Army Juggles Mid-Year Funding For Enterprise Cyber Requirements
journal-article-10.2307_24837437,titulo,WIN-T reliability still questioned $ Army Looks To April For Network System's Latest Test Results
journal-article-10.2307_24837450,titulo,Kendall Lays Out New Legislative Proposals For Acquisition Reform
journal-article-10.2307_24837651,titulo,Common approach would enable faster response ... $ National Guard's Authorities In Cyber Operations Are Still Seen As Opaque
journal-article-10.2307_24837652,titulo,"Official: $ New Programming, Acquisition Processes May Be Needed For Cyber"
journal-article-10.2307_24837728,titulo,"Network-monitoring, data analysis tools needed $ Army Moves To Rush New Cyber Capabilities Into Service Faster"
journal-article-10.2307_24837731,titulo,"Army Eying Unmanned Systems, Lighter Armor To Reduce Soldier Load"
journal-article-10.2307_24837732,titulo,Army To Focus On Cloud Computing In Second Iteration Of DCGS-A
journal-article-10.2307_24837739,titulo,Congress Seeks Details From DARPA On Transitioning Technologies
journal-article-10.2307_24837892,titulo,To align with other systems ... $ Army Speeds Up Key Segment Of Its High-Priority Geolocation Program
journal-article-10.2307_24837905,titulo,Pentagon Sees Big LRRDP Response From Non-Traditional Industry Players
journal-article-10.2307_24837927,titulo,Industry Gets Third Info Request For Overhauling Army Intel Software
journal-article-10.2307_24837928,titulo,Booz Allen: $ DOD Focus On New Technologies Creates New Opportunity
journal-article-10.2307_24840683,titulo,Army not giving up on antimissile blimp despite congressional opposition
journal-article-10.2307_24840684,titulo,Commander says stakes are high for Army research-and-development arm
journal-article-10.2307_24840701,titulo,Service eyes new radar $ Pentagon Holds Decision On New Army Antimissile Launcher Until Next Year
journal-article-10.2307_24840721,titulo,Defense Department Still Revising Major Personnel Reform Plan
journal-article-10.2307_24840723,titulo,Congressional Officials Seeking Updated DOD Sequestration Report
journal-article-10.2307_24840737,titulo,Congress approves reprogramming request for APS and ISR
journal-article-10.2307_24840743,titulo,"Fanning: $ Army making strides on energy, but work remains"
journal-article-10.2307_24840745,titulo,Army seeks vehicle to centralize cyberspace operations
journal-article-10.2307_24840856,titulo,Carter upgrades fledgling Silicon Valley outreach team
journal-article-10.2307_24840857,titulo,Pentagon seeks $258M budget transfer to boost ISR
journal-article-10.2307_24841058,titulo,"Technology companies, industry groups caution DOD on technical data rights"
journal-article-10.2307_24841059,titulo,"Selva: $ DOD must capitalize on commercial innovation, imaging satellites"
journal-article-10.2307_24841079,titulo,GAO rejects protest of DCGS-A request for proposals
journal-article-10.2307_24841089,titulo,Senate panel cites DOD for lack of fiscal transparency on Third Offset
